"user_id","order_id","product_id","product_name","descriptions","category_id","category_name","option_id","option_name","price","on_sale","specs","username","full_name","street_address","state","zipcode","email","phone","total_item","shipping_fee","tax","order_month","order_date","order_year","delivery_date","delivery_status","total_cost"
"851","1751","1500","Iphone 7","Great connectivity of this device includes Bluetooth 4.2 version with A2DP","4100","Mobile phones","1501","Iphone 7 64GB","399","0","Iphone 7 Storage capacity 64 GB","John05","John Nelson","567 Matthew Mall Apt. 621Masonberg","WV","18880","huynhtravis@rubio.com","1314960524","5","10","0.98","9","13","2017","9/19/2017","1","2005.98"
"851","1751","1500","Iphone 7","Great connectivity of this device includes Bluetooth 4.2 version with A2DP","4100","Mobile phones","1501","Iphone 7 64GB","499","1","Iphone 7 Storage capacity 32 GB","John05","John Nelson","567 Matthew Mall Apt. 621Masonberg","WV","18880","huynhtravis@rubio.com","1314960524","5","10","0.98","2","19","2019","3/8/2019","1","2505.98"
"850","1750","1400","Iphone X","The iPhone X display is so immersive the device itself disappears into the experience. ","4100","Mobile phones","1402","Iphone X 256GB","799","1","Iphone X Storage capacity 128 GB","Jose14","Jose Ellis","691 Joe Prairie Suite 906Port Rachelshire","MO","36603","kyle62@yahoo.com","+44808 1570526","2","27","0.7","3","16","2019","3/22/2019","1","1625.7"
"850","1750","1400","Iphone X","The iPhone X display is so immersive the device itself disappears into the experience. ","4100","Mobile phones","1402","Iphone X 256GB","899","0","Iphone X Storage capacity 256 GB","Jose14","Jose Ellis","691 Joe Prairie Suite 906Port Rachelshire","MO","36603","kyle62@yahoo.com","+44808 1570526","2","27","0.7","2","7","2017","2/18/2017","1","1825.7"
"849","1749","1400","Iphone X","The iPhone X display is so immersive the device itself disappears into the experience. ","4100","Mobile phones","1401","Iphone X 128GB","799","1","Iphone X Storage capacity 128 GB","Brian16","Brian Herrera","079 Hansen LandingSouth Thomas","MT","34245","elizabeth06@hood.com","4.41E+11","10","10","0.91","9","26","2018","10/2/2018","0","8000.91"
"849","1749","1400","Iphone X","The iPhone X display is so immersive the device itself disappears into the experience. ","4100","Mobile phones","1401","Iphone X 128GB","899","0","Iphone X Storage capacity 256 GB","Brian16","Brian Herrera","079 Hansen LandingSouth Thomas","MT","34245","elizabeth06@hood.com","4.41E+11","10","10","0.91","1","26","2017","2/15/2017","0","9000.91"
"845","1745","2000","ESC8000 G4","G4 High performance ASUS 2U server with hybrid-storage design and high power-efficiency","4300","Servers","2002","""""""ESC8000 G4 - 8 G Intel Xeon E5-1620 v3 (3.5G,140W,L3:10M,4C,HT)""""""","450","0","RS100-E8-PI2 Server with Smart compact 1U server","Rachel07","Rachel Vasquez","52198 Carrillo Views Apt. 222South Marissaton","TN","48673","karenwatson@newman-adams.com","0191 498 0143","5","16","0.27","12","25","2018","1/2/2019","0","2266.27"
"845","1745","2000","ESC8000 G4","G4 High performance ASUS 2U server with hybrid-storage design and high power-efficiency","4300","Servers","2002","""""""ESC8000 G4 - 8 G Intel Xeon E5-1620 v3 (3.5G,140W,L3:10M,4C,HT)""""""","550","1","RS300-E9-PI4 Server with Flagship Model with Versatile Expandability","Rachel07","Rachel Vasquez","52198 Carrillo Views Apt. 222South Marissaton","TN","48673","karenwatson@newman-adams.com","0191 498 0143","5","16","0.27","6","4","2017","6/5/2017","0","2766.27"
"844","1744","2000","ESC8000 G4","G4 High performance ASUS 2U server with hybrid-storage design and high power-efficiency","4300","Servers","2001","""""""ESC8000 G4 - 8 G Intel Xeon E5-1603 v3 (3.5G,140W,L3:10M,4C,HT)""""""","450","0","RS100-E8-PI2 Server with Smart compact 1U server","Christina24","Christina Hardy","05465 Julia Grove Apt. 278Lawrencehaven","MT","35406","sandra03@yahoo.com","+44(0)292018618","6","11","0.87","11","17","2017","11/20/2017","1","2711.87"
"844","1744","2000","ESC8000 G4","G4 High performance ASUS 2U server with hybrid-storage design and high power-efficiency","4300","Servers","2001","""""""ESC8000 G4 - 8 G Intel Xeon E5-1603 v3 (3.5G,140W,L3:10M,4C,HT)""""""","550","1","RS300-E9-PI4 Server with Flagship Model with Versatile Expandability","Christina24","Christina Hardy","05465 Julia Grove Apt. 278Lawrencehaven","MT","35406","sandra03@yahoo.com","+44(0)292018618","6","11","0.87","10","28","2019","11/3/2019","1","3311.87"
"843","1743","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1902","""""""ESC8000 G3 - 8 G Intel Xeon E5-1620 v3 (3.5G,140W,L3:10M,4C,HT)""""""","650","1","ESC4000 G3 Server with 2U 4-GPU Hybrid Computing Power with Mass Storage Capability","Caroline22","Caroline Lopez","155 Nathan PlainRobinsonport","CT","18142","roger89@yahoo.com","0191 4960395","4","10","0.04","4","16","2018","4/22/2018","0","2610.04"
"843","1743","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1902","""""""ESC8000 G3 - 8 G Intel Xeon E5-1620 v3 (3.5G,140W,L3:10M,4C,HT)""""""","750","0","ESC8000 G4 Server with High-density 4U GPU server support 8 GPUs","Caroline22","Caroline Lopez","155 Nathan PlainRobinsonport","CT","18142","roger89@yahoo.com","0191 4960395","4","10","0.04","1","16","2018","2/2/2018","0","3010.04"
"842","1742","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1901","""""""ESC8000 G3 - 8 G Intel Xeon E5-1603 V4(2.80GHz,140W,L3:10M)""""""","650","1","ESC4000 G3 Server with 2U 4-GPU Hybrid Computing Power with Mass Storage Capability","Susan27","Susan Davis","8797 James StreamWest Lisa","VA","38607","joshuamcpherson@washington.com","0141 496 0089","2","17","0.98","11","27","2018","12/4/2018","0","1317.98"
"842","1742","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1901","""""""ESC8000 G3 - 8 G Intel Xeon E5-1603 V4(2.80GHz,140W,L3:10M)""""""","750","0","ESC8000 G4 Server with High-density 4U GPU server support 8 GPUs","Susan27","Susan Davis","8797 James StreamWest Lisa","VA","38607","joshuamcpherson@washington.com","0141 496 0089","2","17","0.98","12","12","2017","12/18/2017","0","1517.98"
"841","1741","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1802","Ipad Mini 10-inch","499","1","Ipad Mini 7.9-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Whitney25","Whitney Randolph","5832 Sloan Stravenue Suite 245North Stacyburgh","MS","51829","rhall@gmail.com","+44(0)29 2018229","5","19","0.93","5","25","2018","6/10/2018","1","2514.93"
"841","1741","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1802","Ipad Mini 10-inch","599","1","Ipad Mini 10-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Whitney25","Whitney Randolph","5832 Sloan Stravenue Suite 245North Stacyburgh","MS","51829","rhall@gmail.com","+44(0)29 2018229","5","19","0.93","10","24","2017","11/2/2017","1","3014.93"
"840","1740","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1801","Ipad Mini 7.9-inch","499","1","Ipad Mini 7.9-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Robert03","Robert Wallace","672 Raymond EstatesNorth Katherineport","NY","37784","tmendoza@nguyen-moyer.com","+44141 4960107","6","5","0.27","3","25","2017","4/2/2017","1","2999.27"
"840","1740","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1801","Ipad Mini 7.9-inch","599","1","Ipad Mini 10-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Robert03","Robert Wallace","672 Raymond EstatesNorth Katherineport","NY","37784","tmendoza@nguyen-moyer.com","+44141 4960107","6","5","0.27","7","16","2018","8/1/2018","1","3599.27"
"839","1739","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1901","""""""ESC8000 G3 - 8 G Intel Xeon E5-1603 V4(2.80GHz,140W,L3:10M)""""""","650","1","ESC4000 G3 Server with 2U 4-GPU Hybrid Computing Power with Mass Storage Capability","Stephanie23","Stephanie Williams","06635 Jocelyn RoadsMarioville","TN","20386","jimenezjoseph@gmail.com","(0141) 4960059","7","11","0.17","1","12","2017","1/19/2017","0","4561.17"
"839","1739","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1901","""""""ESC8000 G3 - 8 G Intel Xeon E5-1603 V4(2.80GHz,140W,L3:10M)""""""","750","0","ESC8000 G4 Server with High-density 4U GPU server support 8 GPUs","Stephanie23","Stephanie Williams","06635 Jocelyn RoadsMarioville","TN","20386","jimenezjoseph@gmail.com","(0141) 4960059","7","11","0.17","11","2","2019","11/22/2019","0","5261.17"
"837","1737","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1802","Ipad Mini 10-inch","499","1","Ipad Mini 7.9-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Ryan31","Ryan Moore","568 Robert Union Suite 475Martinezville","MS","3007","klyons@gmail.com","(0117) 496 0279","5","13","0.93","4","4","2019","4/10/2019","0","2508.93"
"837","1737","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1802","Ipad Mini 10-inch","599","1","Ipad Mini 10-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Ryan31","Ryan Moore","568 Robert Union Suite 475Martinezville","MS","3007","klyons@gmail.com","(0117) 496 0279","5","13","0.93","12","16","2019","1/1/2020","0","3008.93"
"836","1736","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1801","Ipad Mini 7.9-inch","499","1","Ipad Mini 7.9-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Sabrina05","Sabrina Lewis","705 Webb Plains Suite 841Lisashire","LA","71376","wmartinez@bell-shaw.com","+44(0)161 4960067","9","6","0.1","6","15","2019","6/22/2019","1","4497.1"
"836","1736","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1801","Ipad Mini 7.9-inch","599","1","Ipad Mini 10-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Sabrina05","Sabrina Lewis","705 Webb Plains Suite 841Lisashire","LA","71376","wmartinez@bell-shaw.com","+44(0)161 4960067","9","6","0.1","7","4","2018","8/4/2018","1","5397.1"
"835","1735","1700","Ipad Air","4th gen The iPad Air is unbelievably thin and light. And yet it is so much more powerful and capable","4200","Tablets","1702","Ipad Air 12-inch","899","1","Ipad Air 9.7-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Brittney07","Brittney Weaver","56188 David ParksSouth Alice","PA","77577","anthonymacias@clark.com","4.42E+11","6","14","0.25","1","16","2017","1/26/2017","0","5408.25"
"835","1735","1700","Ipad Air","4th gen The iPad Air is unbelievably thin and light. And yet it is so much more powerful and capable","4200","Tablets","1702","Ipad Air 12-inch","999","0","Ipad Air 12-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Brittney07","Brittney Weaver","56188 David ParksSouth Alice","PA","77577","anthonymacias@clark.com","4.42E+11","6","14","0.25","12","31","2017","1/7/2018","0","6008.25"
"834","1734","1700","Ipad Air","4th gen The iPad Air is unbelievably thin and light. And yet it is so much more powerful and capable","4200","Tablets","1701","Ipad Air 9.7-inch","899","1","Ipad Air 9.7-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Jon30","Jon Wilcox","88959 Erika Shores Suite 403West Jody","DC","49482","vrowe@gmail.com","+44(0)117 4960486","5","26","0.06","9","27","2018","10/28/2018","0","4521.06"
"834","1734","1700","Ipad Air","4th gen The iPad Air is unbelievably thin and light. And yet it is so much more powerful and capable","4200","Tablets","1701","Ipad Air 9.7-inch","999","0","Ipad Air 12-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Jon30","Jon Wilcox","88959 Erika Shores Suite 403West Jody","DC","49482","vrowe@gmail.com","+44(0)117 4960486","5","26","0.06","7","28","2019","8/1/2019","0","5021.06"
"833","1733","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1602","Iphone 8 128GB","599","0","Iphone 8 Storage capacity 64 GB ","Tammy13","Tammy Brown","137 David Turnpike Apt. 304South Mathew","HI","40941","milleralicia@gmail.com","+44131 4960026","1","20","0.74","3","16","2017","3/22/2017","1","619.74"
"833","1733","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1602","Iphone 8 128GB","699","1","Iphone 8 Storage capacity 128 GB","Tammy13","Tammy Brown","137 David Turnpike Apt. 304South Mathew","HI","40941","milleralicia@gmail.com","+44131 4960026","1","20","0.74","11","13","2017","11/22/2017","1","719.74"
"832","1732","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1601","Iphone 8 64GB","599","0","Iphone 8 Storage capacity 64 GB ","Lisa25","Lisa Cook","94372 Chapman Shores Suite 776North Jesusmouth","WA","21191","josephdouglas@thomas.biz","0116 496 0677","4","9","0.15","9","15","2017","9/25/2017","1","2405.15"
"832","1732","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1601","Iphone 8 64GB","699","1","Iphone 8 Storage capacity 128 GB","Lisa25","Lisa Cook","94372 Chapman Shores Suite 776North Jesusmouth","WA","21191","josephdouglas@thomas.biz","0116 496 0677","4","9","0.15","9","12","2019","9/20/2019","1","2805.15"
"831","1731","1500","Iphone 7","Great connectivity of this device includes Bluetooth 4.2 version with A2DP","4100","Mobile phones","1502","Iphone 7 32GB","399","0","Iphone 7 Storage capacity 64 GB","Cameron31","Cameron Taylor","650 Olsen ViewsLake Benjaminland","GA","69012","savannah20@hotmail.com","(0116)4960915","4","5","0.03","3","15","2017","3/21/2017","1","1601.03"
"831","1731","1500","Iphone 7","Great connectivity of this device includes Bluetooth 4.2 version with A2DP","4100","Mobile phones","1502","Iphone 7 32GB","499","1","Iphone 7 Storage capacity 32 GB","Cameron31","Cameron Taylor","650 Olsen ViewsLake Benjaminland","GA","69012","savannah20@hotmail.com","(0116)4960915","4","5","0.03","11","25","2019","12/1/2019","1","2001.03"
"830","1730","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1602","Iphone 8 128GB","599","0","Iphone 8 Storage capacity 64 GB ","Alexis16","Alexis Orr","76320 April VillageWilliamtown","ME","92263","wintersjacob@johnson.com","4.42E+11","5","10","0.45","2","22","2019","2/28/2019","0","3005.45"
"830","1730","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1602","Iphone 8 128GB","699","1","Iphone 8 Storage capacity 128 GB","Alexis16","Alexis Orr","76320 April VillageWilliamtown","ME","92263","wintersjacob@johnson.com","4.42E+11","5","10","0.45","2","25","2018","3/3/2018","0","3505.45"
"829","1729","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1601","Iphone 8 64GB","599","0","Iphone 8 Storage capacity 64 GB ","Adam28","Adam Watson","24195 Cody TurnpikeKingshire","ME","41984","brian11@morrow-johnson.com","0151 496 0109","10","25","0.87","8","1","2019","9/1/2019","0","6015.87"
"829","1729","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1601","Iphone 8 64GB","699","1","Iphone 8 Storage capacity 128 GB","Adam28","Adam Watson","24195 Cody TurnpikeKingshire","ME","41984","brian11@morrow-johnson.com","0151 496 0109","10","25","0.87","4","3","2017","4/9/2017","0","7015.87"
"828","1728","1500","Iphone 7","Great connectivity of this device includes Bluetooth 4.2 version with A2DP","4100","Mobile phones","1502","Iphone 7 32GB","399","0","Iphone 7 Storage capacity 64 GB","Derrick10","Derrick Curtis","798 Jennifer TrafficwayCharlesburgh","OK","21205","gary87@jones.com","+44151 4960961","5","6","0.83","10","14","2018","10/30/2018","0","2001.83"
"828","1728","1500","Iphone 7","Great connectivity of this device includes Bluetooth 4.2 version with A2DP","4100","Mobile phones","1502","Iphone 7 32GB","499","1","Iphone 7 Storage capacity 32 GB","Derrick10","Derrick Curtis","798 Jennifer TrafficwayCharlesburgh","OK","21205","gary87@jones.com","+44151 4960961","5","6","0.83","6","2","2017","6/9/2017","0","2501.83"
"827","1727","1500","Iphone 7","Great connectivity of this device includes Bluetooth 4.2 version with A2DP","4100","Mobile phones","1501","Iphone 7 64GB","399","0","Iphone 7 Storage capacity 64 GB","Deborah27","Deborah Bartlett","343 White Place Suite 942West Tiffany","NC","741","jennifergrant@bailey-brown.com","4.41E+11","4","16","0.57","3","25","2017","4/1/2017","0","1612.57"
"827","1727","1500","Iphone 7","Great connectivity of this device includes Bluetooth 4.2 version with A2DP","4100","Mobile phones","1501","Iphone 7 64GB","499","1","Iphone 7 Storage capacity 32 GB","Deborah27","Deborah Bartlett","343 White Place Suite 942West Tiffany","NC","741","jennifergrant@bailey-brown.com","4.41E+11","4","16","0.57","1","29","2019","2/4/2019","0","2012.57"
"826","1726","1400","Iphone X","The iPhone X display is so immersive the device itself disappears into the experience. ","4100","Mobile phones","1402","Iphone X 256GB","799","1","Iphone X Storage capacity 128 GB","Kyle16","Kyle Michael","0035 Martinez CurveLake Joann","TN","24748","randalljohn@johnson.com","+44(0)131 4960999","6","11","0.38","1","24","2017","1/27/2017","0","4805.38"
"826","1726","1400","Iphone X","The iPhone X display is so immersive the device itself disappears into the experience. ","4100","Mobile phones","1402","Iphone X 256GB","899","0","Iphone X Storage capacity 256 GB","Kyle16","Kyle Michael","0035 Martinez CurveLake Joann","TN","24748","randalljohn@johnson.com","+44(0)131 4960999","6","11","0.38","7","9","2018","7/29/2018","0","5405.38"
"825","1725","1400","Iphone X","The iPhone X display is so immersive the device itself disappears into the experience. ","4100","Mobile phones","1401","Iphone X 128GB","799","1","Iphone X Storage capacity 128 GB","Jeffrey10","Jeffrey Dominguez","174 Ian Avenue Apt. 903Patrickside","MN","95781","josephhill@lam-jimenez.org","+44(0)1214960007","2","23","0.72","4","1","2018","4/8/2018","1","1621.72"
"825","1725","1400","Iphone X","The iPhone X display is so immersive the device itself disappears into the experience. ","4100","Mobile phones","1401","Iphone X 128GB","899","0","Iphone X Storage capacity 256 GB","Jeffrey10","Jeffrey Dominguez","174 Ian Avenue Apt. 903Patrickside","MN","95781","josephhill@lam-jimenez.org","+44(0)1214960007","2","23","0.72","8","6","2018","8/13/2018","1","1821.72"
"819","1719","2000","ESC8000 G4","G4 High performance ASUS 2U server with hybrid-storage design and high power-efficiency","4300","Servers","2002","""""""ESC8000 G4 - 8 G Intel Xeon E5-1620 v3 (3.5G,140W,L3:10M,4C,HT)""""""","450","0","RS100-E8-PI2 Server with Smart compact 1U server","Christine25","Christine Jackson","7985 Jasmine StreetsPatriciachester","FL","39923","vrose@perez.com","+44(0)131 496 0887","8","5","0.93","6","8","2017","6/24/2017","1","3605.93"
"819","1719","2000","ESC8000 G4","G4 High performance ASUS 2U server with hybrid-storage design and high power-efficiency","4300","Servers","2002","""""""ESC8000 G4 - 8 G Intel Xeon E5-1620 v3 (3.5G,140W,L3:10M,4C,HT)""""""","550","1","RS300-E9-PI4 Server with Flagship Model with Versatile Expandability","Christine25","Christine Jackson","7985 Jasmine StreetsPatriciachester","FL","39923","vrose@perez.com","+44(0)131 496 0887","8","5","0.93","5","31","2018","6/3/2018","1","4405.93"
"818","1718","2000","ESC8000 G4","G4 High performance ASUS 2U server with hybrid-storage design and high power-efficiency","4300","Servers","2001","""""""ESC8000 G4 - 8 G Intel Xeon E5-1603 v3 (3.5G,140W,L3:10M,4C,HT)""""""","450","0","RS100-E8-PI2 Server with Smart compact 1U server","Taylor15","Taylor Coleman","777 Kari Union Suite 846New Joshuaton","MA","80057","phillip30@conrad.com","+44(0)1164960732","1","14","0.43","11","13","2017","11/19/2017","1","464.43"
"818","1718","2000","ESC8000 G4","G4 High performance ASUS 2U server with hybrid-storage design and high power-efficiency","4300","Servers","2001","""""""ESC8000 G4 - 8 G Intel Xeon E5-1603 v3 (3.5G,140W,L3:10M,4C,HT)""""""","550","1","RS300-E9-PI4 Server with Flagship Model with Versatile Expandability","Taylor15","Taylor Coleman","777 Kari Union Suite 846New Joshuaton","MA","80057","phillip30@conrad.com","+44(0)1164960732","1","14","0.43","10","17","2018","10/27/2018","1","564.43"
"817","1717","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1902","""""""ESC8000 G3 - 8 G Intel Xeon E5-1620 v3 (3.5G,140W,L3:10M,4C,HT)""""""","650","1","ESC4000 G3 Server with 2U 4-GPU Hybrid Computing Power with Mass Storage Capability","William24","William Decker","941 Perry RoadNew Amandamouth","WV","38336","gallagherkatie@gmail.com","+44(0)151 496 0061","6","9","0.26","4","28","2018","5/1/2018","1","3909.26"
"817","1717","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1902","""""""ESC8000 G3 - 8 G Intel Xeon E5-1620 v3 (3.5G,140W,L3:10M,4C,HT)""""""","750","0","ESC8000 G4 Server with High-density 4U GPU server support 8 GPUs","William24","William Decker","941 Perry RoadNew Amandamouth","WV","38336","gallagherkatie@gmail.com","+44(0)151 496 0061","6","9","0.26","4","1","2019","4/4/2019","1","4509.26"
"815","1715","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1901","""""""ESC8000 G3 - 8 G Intel Xeon E5-1603 V4(2.80GHz,140W,L3:10M)""""""","650","1","ESC4000 G3 Server with 2U 4-GPU Hybrid Computing Power with Mass Storage Capability","Julie14","Julie Anderson","27754 Erika ForestZimmermanchester","CT","71477","carla65@yahoo.com","(0116) 4960959","3","13","0.88","8","7","2017","8/17/2017","0","1963.88"
"815","1715","1900","ESC8000 G3","G3 High-density GPU server with hybrid computing power. ASUS-patented Adaptable Topology design.","4300","Servers","1901","""""""ESC8000 G3 - 8 G Intel Xeon E5-1603 V4(2.80GHz,140W,L3:10M)""""""","750","0","ESC8000 G4 Server with High-density 4U GPU server support 8 GPUs","Julie14","Julie Anderson","27754 Erika ForestZimmermanchester","CT","71477","carla65@yahoo.com","(0116) 4960959","3","13","0.88","8","7","2017","8/27/2017","0","2263.88"
"814","1714","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1802","Ipad Mini 10-inch","499","1","Ipad Mini 7.9-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","John23","John Santos","17100 Joseph HillEvansbury","OK","88340","rachelguerra@gmail.com","(0141)4960993","6","29","0.04","7","2","2017","7/12/2017","0","3023.04"
"814","1714","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1802","Ipad Mini 10-inch","599","1","Ipad Mini 10-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","John23","John Santos","17100 Joseph HillEvansbury","OK","88340","rachelguerra@gmail.com","(0141)4960993","6","29","0.04","8","3","2018","8/23/2018","0","3623.04"
"813","1713","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1801","Ipad Mini 7.9-inch","499","1","Ipad Mini 7.9-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Donna01","Donna Thomas","21754 Marc OrchardKarenside","TN","46812","aprilvega@hotmail.com","(0114) 496 0373","1","28","0.42","9","2","2017","9/22/2017","1","527.42"
"813","1713","1800","Ipad Mini 3th gen","3th gen Everything you love about iPad ó the beautiful screen and fast","4200","Tablets","1801","Ipad Mini 7.9-inch","599","1","Ipad Mini 10-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Donna01","Donna Thomas","21754 Marc OrchardKarenside","TN","46812","aprilvega@hotmail.com","(0114) 496 0373","1","28","0.42","7","13","2018","7/19/2018","1","627.42"
"812","1712","1700","Ipad Air","4th gen The iPad Air is unbelievably thin and light. And yet it is so much more powerful and capable","4200","Tablets","1702","Ipad Air 12-inch","899","1","Ipad Air 9.7-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Lisa25","Lisa Smith","6511 Jones Parkways Suite 831Lake Lisa","HI","62571","pmorales@coleman-kline.net","(0117)4960501","5","12","0.52","6","8","2017","6/14/2017","1","4507.52"
"812","1712","1700","Ipad Air","4th gen The iPad Air is unbelievably thin and light. And yet it is so much more powerful and capable","4200","Tablets","1702","Ipad Air 12-inch","999","0","Ipad Air 12-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Lisa25","Lisa Smith","6511 Jones Parkways Suite 831Lake Lisa","HI","62571","pmorales@coleman-kline.net","(0117)4960501","5","12","0.52","5","26","2019","6/1/2019","1","5007.52"
"811","1711","1700","Ipad Air","4th gen The iPad Air is unbelievably thin and light. And yet it is so much more powerful and capable","4200","Tablets","1701","Ipad Air 9.7-inch","899","1","Ipad Air 9.7-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Amy18","Amy Taylor","2311 Carter Square Apt. 318Josefort","SC","90526","davidmoss@gmail.com","1144960313","4","25","0.16","8","1","2017","8/7/2017","0","3621.16"
"811","1711","1700","Ipad Air","4th gen The iPad Air is unbelievably thin and light. And yet it is so much more powerful and capable","4200","Tablets","1701","Ipad Air 9.7-inch","999","0","Ipad Air 12-inch (diagonal) LED-backlit Multi-Touch display with IPS technology","Amy18","Amy Taylor","2311 Carter Square Apt. 318Josefort","SC","90526","davidmoss@gmail.com","1144960313","4","25","0.16","9","30","2018","10/6/2018","0","4021.16"
"810","1710","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1602","Iphone 8 128GB","599","0","Iphone 8 Storage capacity 64 GB ","Joanne24","Joanne Smith","48711 Johnson Vista Suite 870Dawnfurt","SD","54076","geoffrey79@brown-anderson.com","0151 4960394","3","19","0.1","2","24","2017","3/2/2017","0","1816.1"
"810","1710","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1602","Iphone 8 128GB","699","1","Iphone 8 Storage capacity 128 GB","Joanne24","Joanne Smith","48711 Johnson Vista Suite 870Dawnfurt","SD","54076","geoffrey79@brown-anderson.com","0151 4960394","3","19","0.1","12","17","2018","1/6/2019","0","2116.1"
"809","1709","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1601","Iphone 8 64GB","599","0","Iphone 8 Storage capacity 64 GB ","Julie28","Julie Nichols","0550 Desiree Estates Apt. 826Bryanborough","FL","75571","zdavis@sims.com","4.41E+11","10","9","0.73","7","26","2017","8/4/2017","0","5999.73"
"809","1709","1600","Iphone 8","iPhone 8 introduces a glass design. The glass back enables easy wireless charging.","4100","Mobile phones","1601","Iphone 8 64GB","699","1","Iphone 8 Storage capacity 128 GB","Julie28","Julie Nichols","0550 Desiree Estates Apt. 826Bryanborough","FL","75571","zdavis@sims.com","4.41E+11","10","9","0.73","4","4","2017","4/9/2017","0","6999.73"
"808","1708","1500","Iphone 7","Great connectivity of this device includes Bluetooth 4.2 version with A2DP","4100","Mobile phones","1502","Iphone 7 32GB","399","0","Iphone 7 Storage capacity 64 GB","Mr.14","Mr. Timothy Johnson","1493 Murray WalkSouth Haley","NC","9700","holtjermaine@dunn.info","+44141 4960759","10","29","0.27","3","21","2018","4/10/2018","1","4019.27"
